Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.387500	4.02295   	4.22551   	4.10256   	4.10256   	0.069882  	0.0833673 	0.0253886 	0.0348838 	0.0212765 
0.390000	4.0578    	4.26213   	4.13815   	4.13815   	0.0705326 	0.084086  	0.0255757 	0.0351242 	0.0214404 
0.392500	4.09265   	4.29874   	4.17374   	4.17374   	0.0711833 	0.0848047 	0.0257628 	0.0353645 	0.0216043 
0.395000	4.1275    	4.33536   	4.20933   	4.20933   	0.0718339 	0.0855234 	0.0259499 	0.0356049 	0.0217682 
0.397500	4.16235   	4.37197   	4.24492   	4.24492   	0.0724845 	0.086242  	0.026137  	0.0358452 	0.0219321 
0.400000	4.1972    	4.40859   	4.28051   	4.28051   	0.0731352 	0.0869607 	0.0263241 	0.0360855 	0.0220961 
0.402500	4.23434   	4.44761   	4.31849   	4.31849   	0.0738325 	0.0877064 	0.02652   	0.0363346 	0.0222686 
0.405000	4.27149   	4.48664   	4.35647   	4.35647   	0.0745298 	0.0884521 	0.0267159 	0.0365837 	0.0224411 
0.407500	4.30863   	4.52567   	4.39445   	4.39445   	0.0752271 	0.0891977 	0.0269118 	0.0368328 	0.0226136 
0.410000	4.34577   	4.56469   	4.43243   	4.43243   	0.0759244 	0.0899434 	0.0271077 	0.0370819 	0.0227861 
0.412500	4.38292   	4.60372   	4.47041   	4.47041   	0.0766218 	0.0906891 	0.0273036 	0.037331  	0.0229586 
0.415000	4.42006   	4.64275   	4.50839   	4.50839   	0.0773191 	0.0914347 	0.0274995 	0.0375801 	0.0231311 
0.417500	4.45721   	4.68177   	4.54638   	4.54638   	0.0780164 	0.0921804 	0.0276955 	0.0378292 	0.0233037 
0.420000	4.49435   	4.7208    	4.58436   	4.58436   	0.0787137 	0.0929261 	0.0278914 	0.0380783 	0.0234762 
0.422500	4.5315    	4.75982   	4.62234   	4.62234   	0.079411  	0.0936717 	0.0280873 	0.0383274 	0.0236487 
0.425000	4.56864   	4.79885   	4.66032   	4.66032   	0.0801084 	0.0944174 	0.0282832 	0.0385765 	0.0238212 
0.427500	4.60578   	4.83788   	4.6983    	4.6983    	0.0808057 	0.0951631 	0.0284791 	0.0388256 	0.0239937 
0.430000	4.64293   	4.8769    	4.73628   	4.73628   	0.081503  	0.0959087 	0.028675  	0.0390747 	0.0241662 
0.432500	4.68007   	4.91593   	4.77426   	4.77426   	0.0822003 	0.0966544 	0.0288709 	0.0393238 	0.0243388 
