Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
40.250000	8384.87   	8218.63   	8364.51   	8366.43   	209.659   	110.411   	71.2337   	61.8753   	68.6858   
40.500000	8476.16   	8308.49   	8456.54   	8458.51   	211.988   	111.559   	72.0175   	62.5291   	69.4458   
40.750000	8567.45   	8398.35   	8548.56   	8550.58   	214.317   	112.707   	72.8013   	63.1828   	70.2058   
41.000000	8658.74   	8488.21   	8640.59   	8642.66   	216.647   	113.855   	73.585    	63.8366   	70.9658   
41.250000	8755.37   	8583.45   	8738.04   	8740.15   	219.108   	115.06    	74.4133   	64.5243   	71.7699   
41.500000	8852      	8678.69   	8835.49   	8837.64   	221.57    	116.264   	75.2416   	65.212    	72.574    
41.750000	8948.63   	8773.93   	8932.93   	8935.14   	224.032   	117.469   	76.0699   	65.8997   	73.3781   
42.000000	9045.27   	8869.17   	9030.38   	9032.63   	226.493   	118.674   	76.8982   	66.5874   	74.1822   
42.250000	9141.9    	8964.41   	9127.82   	9130.12   	228.955   	119.879   	77.7265   	67.2751   	74.9863   
42.500000	9238.53   	9059.65   	9225.27   	9227.62   	231.416   	121.083   	78.5548   	67.9628   	75.7904   
42.750000	9335.16   	9154.89   	9322.72   	9325.11   	233.878   	122.288   	79.383    	68.6506   	76.5945   
43.000000	9431.79   	9250.13   	9420.16   	9422.6    	236.34    	123.493   	80.2113   	69.3383   	77.3986   
43.250000	9528.42   	9345.37   	9517.61   	9520.1    	238.801   	124.697   	81.0396   	70.026    	78.2027   
43.500000	9625.05   	9440.61   	9615.05   	9617.59   	241.263   	125.902   	81.8679   	70.7137   	79.0068   
43.750000	9721.69   	9535.85   	9712.5    	9715.08   	243.724   	127.107   	82.6962   	71.4014   	79.8109   
44.000000	9818.32   	9631.09   	9809.95   	9812.57   	246.186   	128.311   	83.5245   	72.0891   	80.615    
44.250000	9920.19   	9731.62   	9912.71   	9915.39   	248.778   	129.571   	84.3962   	72.8099   	81.4623   
44.500000	10022.1   	9832.14   	10015.5   	10018.2   	251.369   	130.832   	85.268    	73.5308   	82.3096   
44.750000	10123.9   	9932.67   	10118.2   	10121     	253.961   	132.092   	86.1397   	74.2516   	83.1569   
45.000000	10225.8   	10033.2   	10221     	10223.8   	256.552   	133.352   	87.0115   	74.9724   	84.0042   
45.250000	10327.7   	10133.7   	10323.8   	10326.6   	259.144   	134.612   	87.8833   	75.6932   	84.8515   
45.500000	10429.6   	10234.2   	10426.5   	10429.5   	261.736   	135.872   	88.755    	76.414    	85.6988   
45.750000	10531.4   	10334.8   	10529.3   	10532.3   	264.327   	137.132   	89.6268   	77.1348   	86.5461   
46.000000	10633.3   	10435.3   	10632.1   	10635.1   	266.919   	138.392   	90.4986   	77.8557   	87.3934   
46.250000	10735.2   	10535.8   	10734.8   	10737.9   	269.511   	139.653   	91.3703   	78.5765   	88.2407   
46.500000	10837     	10636.4   	10837.6   	10840.7   	272.102   	140.913   	92.2421   	79.2973   	89.0881   
46.750000	10938.9   	10736.9   	10940.4   	10943.5   	274.694   	142.173   	93.1138   	80.0181   	89.9354   
47.000000	11040.8   	10837.4   	11043.1   	11046.4   	277.285   	143.433   	93.9856   	80.7389   	90.7827   
47.250000	11147.8   	10943.1   	11151.1   	11154.4   	280.005   	144.748   	94.8999   	81.4921   	91.6724   
47.500000	11254.8   	11048.8   	11259.1   	11262.4   	282.724   	146.062   	95.8142   	82.2452   	92.5621   
47.750000	11361.8   	11154.6   	11367.1   	11370.5   	285.443   	147.377   	96.7285   	82.9984   	93.4518   
48.000000	11468.9   	11260.3   	11475.1   	11478.5   	288.162   	148.692   	97.6429   	83.7515   	94.3415   
48.250000	11575.9   	11366     	11583.1   	11586.6   	290.882   	150.006   	98.5572   	84.5047   	95.2313   
48.500000	11682.9   	11471.7   	11691.1   	11694.6   	293.601   	151.321   	99.4715   	85.2578   	96.121    
48.750000	11789.9   	11577.5   	11799.1   	11802.7   	296.32    	152.636   	100.386   	86.011    	97.0107   
49.000000	11896.9   	11683.2   	11907.1   	11910.7   	299.039   	153.95    	101.3     	86.7641   	97.9004   
49.250000	12004     	11788.9   	12015.1   	12018.8   	301.759   	155.265   	102.214   	87.5173   	98.7901   
49.500000	12111     	11894.6   	12123.1   	12126.8   	304.478   	156.58    	103.129   	88.2704   	99.6799   
49.750000	12218     	12000.3   	12231.1   	12234.9   	307.197   	157.894   	104.043   	89.0236   	100.57    
50.000000	12325     	12106.1   	12339.1   	12342.9   	309.916   	159.209   	104.957   	89.7767   	101.459   
50.250000	12438.8   	12218.6   	12453.9   	12457.8   	312.802   	160.595   	105.927   	90.5718   	102.404   
50.500000	12552.5   	12331.1   	12568.7   	12572.7   	315.687   	161.98    	106.897   	91.3669   	103.349   
50.750000	12666.2   	12443.6   	12683.6   	12687.5   	318.573   	163.366   	107.866   	92.1621   	104.295   
51.000000	12780     	12556.1   	12798.4   	12802.4   	321.458   	164.752   	108.836   	92.9572   	105.24    
51.250000	12893.7   	12668.6   	12913.2   	12917.3   	324.344   	166.137   	109.806   	93.7523   	106.185   
51.500000	13007.4   	12781.1   	13028     	13032.2   	327.229   	167.523   	110.775   	94.5474   	107.13    
51.750000	13121.2   	12893.6   	13142.9   	13147.1   	330.115   	168.909   	111.745   	95.3425   	108.075   
52.000000	13234.9   	13006.1   	13257.7   	13261.9   	333       	170.294   	112.715   	96.1377   	109.02    
52.250000	13348.7   	13118.6   	13372.5   	13376.8   	335.886   	171.68    	113.684   	96.9328   	109.965   
52.500000	13462.4   	13231.2   	13487.3   	13491.7   	338.771   	173.065   	114.654   	97.7279   	110.91    
52.750000	13576.1   	13343.7   	13602.2   	13606.6   	341.657   	174.451   	115.623   	98.523    	111.855   
53.000000	13689.9   	13456.2   	13717     	13721.5   	344.542   	175.837   	116.593   	99.3181   	112.8     
53.250000	13803.6   	13568.7   	13831.8   	13836.4   	347.428   	177.222   	117.563   	100.113   	113.745   
53.500000	13917.3   	13681.2   	13946.6   	13951.2   	350.313   	178.608   	118.532   	100.908   	114.69    
53.750000	14031.1   	13793.7   	14061.5   	14066.1   	353.198   	179.994   	119.502   	101.703   	115.636   
54.000000	14144.8   	13906.2   	14176.3   	14181     	356.084   	181.379   	120.472   	102.499   	116.581   
54.250000	14258.5   	14018.7   	14291.1   	14295.9   	358.969   	182.765   	121.441   	103.294   	117.526   
54.500000	14372.3   	14131.2   	14406     	14410.8   	361.855   	184.151   	122.411   	104.089   	118.471   
54.750000	14486     	14243.7   	14520.8   	14525.6   	364.74    	185.536   	123.381   	104.884   	119.416   
55.000000	14599.8   	14356.2   	14635.6   	14640.5   	367.626   	186.922   	124.35    	105.679   	120.361   
55.250000	14721.7   	14477     	14758.8   	14763.7   	370.713   	188.394   	125.387   	106.525   	121.374   
55.500000	14843.6   	14597.8   	14882     	14887     	373.801   	189.867   	126.424   	107.371   	122.386   
55.750000	14965.6   	14718.6   	15005.1   	15010.2   	376.888   	191.339   	127.461   	108.217   	123.399   
56.000000	15087.5   	14839.4   	15128.3   	15133.4   	379.976   	192.811   	128.498   	109.063   	124.412   
56.250000	15209.4   	14960.2   	15251.5   	15256.7   	383.063   	194.283   	129.535   	109.909   	125.424   
56.500000	15331.4   	15081     	15374.6   	15379.9   	386.151   	195.755   	130.571   	110.755   	126.437   
56.750000	15453.3   	15201.8   	15497.8   	15503.1   	389.238   	197.228   	131.608   	111.601   	127.449   
57.000000	15575.2   	15322.6   	15621     	15626.4   	392.326   	198.7     	132.645   	112.447   	128.462   
57.250000	15697.2   	15443.4   	15744.2   	15749.6   	395.413   	200.172   	133.682   	113.293   	129.475   
57.500000	15819.1   	15564.2   	15867.3   	15872.8   	398.501   	201.644   	134.719   	114.139   	130.487   
57.750000	15941     	15685     	15990.5   	15996     	401.588   	203.116   	135.756   	114.985   	131.5     
58.000000	16063     	15805.8   	16113.7   	16119.3   	404.676   	204.589   	136.792   	115.831   	132.513   
58.250000	16184.9   	15926.6   	16236.9   	16242.5   	407.763   	206.061   	137.829   	116.677   	133.525   
58.500000	16306.8   	16047.4   	16360     	16365.7   	410.851   	207.533   	138.866   	117.523   	134.538   
58.750000	16428.8   	16168.2   	16483.2   	16489     	413.938   	209.005   	139.903   	118.369   	135.551   
59.000000	16550.7   	16289     	16606.4   	16612.2   	417.026   	210.477   	140.94    	119.215   	136.563   
59.250000	16672.6   	16409.8   	16729.6   	16735.4   	420.113   	211.95    	141.977   	120.061   	137.576   
59.500000	16794.6   	16530.6   	16852.7   	16858.7   	423.201   	213.422   	143.014   	120.907   	138.588   
59.750000	16916.5   	16651.4   	16975.9   	16981.9   	426.288   	214.894   	144.05    	121.753   	139.601   
60.000000	17038.4   	16772.2   	17099.1   	17105.1   	429.376   	216.366   	145.087   	122.599   	140.614   
60.250000	17168.4   	16901.1   	17230.4   	17236.5   	432.658   	217.92    	146.189   	123.495   	141.692   
60.500000	17298.3   	17029.9   	17361.7   	17367.8   	435.939   	219.475   	147.291   	124.39    	142.77    
60.750000	17428.2   	17158.8   	17493     	17499.2   	439.221   	221.029   	148.393   	125.285   	143.848   
61.000000	17558.1   	17287.7   	17624.2   	17630.6   	442.503   	222.583   	149.494   	126.18    	144.927   
61.250000	17688     	17416.6   	17755.5   	17762     	445.784   	224.137   	150.596   	127.075   	146.005   
61.500000	17817.9   	17545.4   	17886.8   	17893.3   	449.066   	225.691   	151.698   	127.97    	147.083   
61.750000	17947.9   	17674.3   	18018.1   	18024.7   	452.348   	227.246   	152.799   	128.865   	148.161   
62.000000	18077.8   	17803.2   	18149.4   	18156.1   	455.63    	228.8     	153.901   	129.76    	149.24    
62.250000	18207.7   	17932.1   	18280.7   	18287.4   	458.911   	230.354   	155.003   	130.656   	150.318   
62.500000	18337.6   	18060.9   	18412     	18418.8   	462.193   	231.908   	156.105   	131.551   	151.396   
62.750000	18467.5   	18189.8   	18543.3   	18550.2   	465.475   	233.462   	157.206   	132.446   	152.474   
63.000000	18597.4   	18318.7   	18674.6   	18681.5   	468.757   	235.017   	158.308   	133.341   	153.552   
63.250000	18727.4   	18447.5   	18805.9   	18812.9   	472.038   	236.571   	159.41    	134.236   	154.631   
63.500000	18857.3   	18576.4   	18937.2   	18944.3   	475.32    	238.125   	160.512   	135.131   	155.709   
63.750000	18987.2   	18705.3   	19068.5   	19075.6   	478.602   	239.679   	161.613   	136.026   	156.787   
64.000000	19117.1   	18834.2   	19199.7   	19207     	481.884   	241.233   	162.715   	136.921   	157.865   
