Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
47.000000	9780.57   	9686.08   	9847.34   	9850.18   	245.189   	126.748   	81.0717   	69.7235   	78.1198   
47.250000	9875.48   	9780.35   	9942.7    	9945.58   	247.572   	127.898   	81.847    	70.3624   	78.8727   
47.500000	9970.39   	9874.62   	10038.1   	10041     	249.955   	129.048   	82.6224   	71.0013   	79.6256   
47.750000	10065.3   	9968.89   	10133.4   	10136.4   	252.338   	130.199   	83.3977   	71.6403   	80.3784   
48.000000	10160.2   	10063.2   	10228.8   	10231.8   	254.721   	131.349   	84.173    	72.2792   	81.1313   
48.250000	10255.1   	10157.4   	10324.1   	10327.2   	257.104   	132.499   	84.9483   	72.9181   	81.8842   
48.500000	10350     	10251.7   	10419.5   	10422.6   	259.488   	133.649   	85.7236   	73.557    	82.6371   
48.750000	10444.9   	10346     	10514.8   	10518     	261.871   	134.799   	86.499    	74.196    	83.3899   
49.000000	10539.8   	10440.3   	10610.2   	10613.4   	264.254   	135.949   	87.2743   	74.8349   	84.1428   
49.250000	10634.8   	10534.5   	10705.6   	10708.8   	266.637   	137.099   	88.0496   	75.4738   	84.8957   
49.500000	10729.7   	10628.8   	10800.9   	10804.2   	269.02    	138.249   	88.8249   	76.1127   	85.6485   
49.750000	10824.6   	10723.1   	10896.3   	10899.6   	271.403   	139.399   	89.6003   	76.7516   	86.4014   
50.000000	10919.5   	10817.3   	10991.6   	10995     	273.786   	140.549   	90.3756   	77.3906   	87.1543   
50.250000	11020.4   	10917.6   	11093     	11096.4   	276.318   	141.763   	91.1986   	78.0657   	87.9548   
50.500000	11121.2   	11018     	11194.4   	11197.9   	278.85    	142.977   	92.0216   	78.7409   	88.7552   
50.750000	11222.1   	11118.3   	11295.8   	11299.3   	281.382   	144.191   	92.8446   	79.416    	89.5557   
51.000000	11323     	11218.6   	11397.2   	11400.8   	283.914   	145.405   	93.6676   	80.0912   	90.3562   
51.250000	11423.9   	11318.9   	11498.6   	11502.2   	286.446   	146.618   	94.4906   	80.7664   	91.1566   
51.500000	11524.7   	11419.2   	11600     	11603.7   	288.978   	147.832   	95.3136   	81.4415   	91.9571   
51.750000	11625.6   	11519.5   	11701.4   	11705.1   	291.51    	149.046   	96.1366   	82.1167   	92.7576   
52.000000	11726.5   	11619.8   	11802.8   	11806.6   	294.042   	150.26    	96.9596   	82.7918   	93.5581   
52.250000	11827.3   	11720.1   	11904.2   	11908     	296.574   	151.474   	97.7826   	83.467    	94.3585   
52.500000	11928.2   	11820.4   	12005.6   	12009.4   	299.106   	152.688   	98.6056   	84.1421   	95.159    
52.750000	12029.1   	11920.7   	12107     	12110.9   	301.638   	153.902   	99.4286   	84.8173   	95.9595   
53.000000	12130     	12021     	12208.4   	12212.3   	304.17    	155.116   	100.252   	85.4925   	96.7599   
53.250000	12230.8   	12121.3   	12309.8   	12313.8   	306.702   	156.33    	101.075   	86.1676   	97.5604   
53.500000	12331.7   	12221.6   	12411.2   	12415.2   	309.234   	157.544   	101.898   	86.8428   	98.3609   
53.750000	12432.6   	12321.9   	12512.6   	12516.7   	311.766   	158.758   	102.721   	87.5179   	99.1614   
54.000000	12533.5   	12422.2   	12614     	12618.1   	314.298   	159.971   	103.544   	88.1931   	99.9618   
54.250000	12634.3   	12522.5   	12715.4   	12719.6   	316.83    	161.185   	104.367   	88.8682   	100.762   
54.500000	12735.2   	12622.8   	12816.8   	12821     	319.361   	162.399   	105.19    	89.5434   	101.563   
54.750000	12836.1   	12723.1   	12918.2   	12922.5   	321.893   	163.613   	106.013   	90.2186   	102.363   
55.000000	12937     	12823.4   	13019.6   	13023.9   	324.425   	164.827   	106.836   	90.8937   	103.164   
55.250000	13045.1   	12931.1   	13128.4   	13132.7   	327.138   	166.118   	107.717   	91.6128   	104.022   
55.500000	13153.3   	13038.8   	13237.1   	13241.5   	329.85    	167.41    	108.598   	92.3319   	104.881   
55.750000	13261.4   	13146.5   	13345.9   	13350.4   	332.562   	168.701   	109.478   	93.0511   	105.739   
56.000000	13369.6   	13254.1   	13454.7   	13459.2   	335.274   	169.993   	110.359   	93.7702   	106.598   
56.250000	13477.7   	13361.8   	13563.5   	13568     	337.986   	171.284   	111.24    	94.4893   	107.457   
56.500000	13585.9   	13469.5   	13672.2   	13676.9   	340.699   	172.575   	112.121   	95.2084   	108.315   
56.750000	13694     	13577.2   	13781     	13785.7   	343.411   	173.867   	113.002   	95.9275   	109.174   
57.000000	13802.1   	13684.8   	13889.8   	13894.5   	346.123   	175.158   	113.883   	96.6466   	110.032   
57.250000	13910.3   	13792.5   	13998.6   	14003.3   	348.835   	176.45    	114.764   	97.3657   	110.891   
57.500000	14018.4   	13900.2   	14107.4   	14112.2   	351.548   	177.741   	115.645   	98.0849   	111.749   
57.750000	14126.6   	14007.9   	14216.1   	14221     	354.26    	179.032   	116.526   	98.804    	112.608   
58.000000	14234.7   	14115.5   	14324.9   	14329.8   	356.972   	180.324   	117.407   	99.5231   	113.466   
58.250000	14342.9   	14223.2   	14433.7   	14438.6   	359.684   	181.615   	118.288   	100.242   	114.325   
58.500000	14451     	14330.9   	14542.5   	14547.5   	362.396   	182.907   	119.169   	100.961   	115.184   
58.750000	14559.2   	14438.5   	14651.2   	14656.3   	365.109   	184.198   	120.05    	101.68    	116.042   
59.000000	14667.3   	14546.2   	14760     	14765.1   	367.821   	185.489   	120.93    	102.4     	116.901   
59.250000	14775.5   	14653.9   	14868.8   	14874     	370.533   	186.781   	121.811   	103.119   	117.759   
59.500000	14883.6   	14761.6   	14977.6   	14982.8   	373.245   	188.072   	122.692   	103.838   	118.618   
59.750000	14991.8   	14869.2   	15086.3   	15091.6   	375.957   	189.363   	123.573   	104.557   	119.476   
60.000000	15099.9   	14976.9   	15195.1   	15200.4   	378.67    	190.655   	124.454   	105.276   	120.335   
