Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
11.250000	763.403   	760.924   	767.301   	767.3     	14.9694   	8.92049   	14.0275   	13.3236   	14.1951   
11.275000	766.267   	763.728   	770.183   	770.181   	15.0254   	8.95172   	14.0779   	13.3691   	14.2462   
11.300000	769.131   	766.532   	773.064   	773.062   	15.0814   	8.98295   	14.1284   	13.4146   	14.2974   
11.325000	771.995   	769.336   	775.945   	775.944   	15.1374   	9.01418   	14.1789   	13.4601   	14.3486   
11.350000	774.859   	772.14    	778.827   	778.825   	15.1934   	9.04542   	14.2294   	13.5056   	14.3997   
11.375000	777.723   	774.944   	781.708   	781.707   	15.2494   	9.07665   	14.2799   	13.5511   	14.4509   
11.400000	780.587   	777.748   	784.59    	784.588   	15.3053   	9.10788   	14.3303   	13.5967   	14.5021   
11.425000	783.451   	780.552   	787.471   	787.469   	15.3613   	9.13911   	14.3808   	13.6422   	14.5533   
11.450000	786.315   	783.356   	790.353   	790.351   	15.4173   	9.17034   	14.4313   	13.6877   	14.6044   
11.475000	789.179   	786.16    	793.234   	793.232   	15.4733   	9.20157   	14.4818   	13.7332   	14.6556   
11.500000	792.043   	788.964   	796.116   	796.114   	15.5293   	9.2328    	14.5323   	13.7787   	14.7068   
11.525000	794.907   	791.768   	798.997   	798.995   	15.5853   	9.26404   	14.5827   	13.8242   	14.7579   
11.550000	797.771   	794.572   	801.878   	801.876   	15.6412   	9.29527   	14.6332   	13.8697   	14.8091   
11.575000	800.636   	797.376   	804.76    	804.758   	15.6972   	9.3265    	14.6837   	13.9152   	14.8603   
11.600000	803.5     	800.18    	807.641   	807.639   	15.7532   	9.35773   	14.7342   	13.9607   	14.9114   
11.625000	806.364   	802.984   	810.523   	810.521   	15.8092   	9.38896   	14.7847   	14.0062   	14.9626   
11.650000	809.228   	805.788   	813.404   	813.402   	15.8652   	9.42019   	14.8351   	14.0518   	15.0138   
11.675000	812.092   	808.592   	816.286   	816.283   	15.9212   	9.45142   	14.8856   	14.0973   	15.0649   
11.700000	814.956   	811.396   	819.167   	819.165   	15.9771   	9.48265   	14.9361   	14.1428   	15.1161   
11.725000	817.82    	814.2     	822.049   	822.046   	16.0331   	9.51389   	14.9866   	14.1883   	15.1673   
