Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
27.250000	721.516   	722.702   	720.102   	714.062   	3.65356   	1.97836   	0.657513  	0.714655  	0.646489  
27.500000	733.263   	734.331   	731.924   	725.73    	3.71579   	2.01005   	0.66802   	0.725409  	0.657002  
27.750000	745.01    	745.959   	743.745   	737.399   	3.77802   	2.04174   	0.678527  	0.736164  	0.667515  
28.000000	756.757   	757.588   	755.566   	749.068   	3.84024   	2.07342   	0.689033  	0.746919  	0.678029  
28.250000	768.503   	769.216   	767.387   	760.737   	3.90247   	2.10511   	0.69954   	0.757673  	0.688542  
28.500000	780.25    	780.845   	779.209   	772.405   	3.9647    	2.1368    	0.710047  	0.768428  	0.699055  
28.750000	791.997   	792.473   	791.03    	784.074   	4.02693   	2.16849   	0.720554  	0.779183  	0.709569  
29.000000	803.744   	804.102   	802.851   	795.743   	4.08916   	2.20018   	0.73106   	0.789937  	0.720082  
29.250000	816.147   	816.387   	815.328   	808.062   	4.15478   	2.23337   	0.742179  	0.801277  	0.731223  
29.500000	828.55    	828.673   	827.805   	820.382   	4.2204    	2.26656   	0.753298  	0.812616  	0.742364  
29.750000	840.953   	840.958   	840.283   	832.702   	4.28601   	2.29975   	0.764417  	0.823955  	0.753505  
30.000000	853.356   	853.243   	852.76    	845.021   	4.35163   	2.33294   	0.775537  	0.835295  	0.764646  
30.250000	865.759   	865.529   	865.237   	857.341   	4.41725   	2.36613   	0.786656  	0.846634  	0.775787  
30.500000	878.162   	877.814   	877.714   	869.66    	4.48286   	2.39932   	0.797775  	0.857973  	0.786928  
30.750000	890.565   	890.099   	890.191   	881.98    	4.54848   	2.43251   	0.808894  	0.869313  	0.798069  
31.000000	902.968   	902.385   	902.668   	894.3     	4.6141    	2.4657    	0.820013  	0.880652  	0.80921   
31.250000	916.019   	915.319   	915.793   	907.274   	4.68309   	2.50036   	0.831729  	0.892558  	0.820965  
31.500000	929.069   	928.254   	928.918   	920.248   	4.75208   	2.53502   	0.843446  	0.904464  	0.832721  
31.750000	942.12    	941.189   	942.043   	933.222   	4.82108   	2.56969   	0.855162  	0.91637   	0.844476  
32.000000	955.17    	954.124   	955.169   	946.196   	4.89007   	2.60435   	0.866878  	0.928276  	0.856232  
32.250000	968.221   	967.059   	968.294   	959.17    	4.95906   	2.63901   	0.878595  	0.940182  	0.867987  
32.500000	981.271   	979.994   	981.419   	972.145   	5.02805   	2.67367   	0.890311  	0.952088  	0.879743  
32.750000	994.321   	992.928   	994.544   	985.119   	5.09705   	2.70833   	0.902028  	0.963993  	0.891498  
33.000000	1007.37   	1005.86   	1007.67   	998.093   	5.16604   	2.74299   	0.913744  	0.975899  	0.903254  
33.250000	1021.06   	1019.44   	1021.44   	1011.72   	5.23839   	2.77912   	0.926045  	0.988356  	0.915613  
33.500000	1034.75   	1033.02   	1035.2    	1025.34   	5.31074   	2.81525   	0.938346  	1.00081   	0.927971  
33.750000	1048.44   	1046.59   	1048.97   	1038.96   	5.38309   	2.85138   	0.950647  	1.01327   	0.94033   
34.000000	1062.13   	1060.17   	1062.73   	1052.59   	5.45545   	2.88751   	0.962948  	1.02573   	0.952689  
34.250000	1075.82   	1073.75   	1076.5    	1066.21   	5.5278    	2.92364   	0.975249  	1.03818   	0.965047  
34.500000	1089.51   	1087.33   	1090.27   	1079.83   	5.60015   	2.95977   	0.98755   	1.05064   	0.977406  
34.750000	1103.2    	1100.9    	1104.03   	1093.46   	5.6725    	2.9959    	0.99985   	1.0631    	0.989765  
35.000000	1116.89   	1114.48   	1117.8    	1107.08   	5.74485   	3.03203   	1.01215   	1.07555   	1.00212   
35.250000	1131.36   	1128.85   	1132.35   	1121.5    	5.82134   	3.07      	1.02517   	1.08868   	1.01522   
35.500000	1145.84   	1143.22   	1146.91   	1135.93   	5.89783   	3.10796   	1.03818   	1.10181   	1.02832   
35.750000	1160.31   	1157.59   	1161.46   	1150.35   	5.97432   	3.14592   	1.05119   	1.11493   	1.04142   
36.000000	1174.79   	1171.96   	1176.02   	1164.78   	6.05081   	3.18389   	1.06421   	1.12806   	1.05451   
36.250000	1189.27   	1186.33   	1190.57   	1179.2    	6.1273    	3.22185   	1.07722   	1.14118   	1.06761   
36.500000	1203.74   	1200.7    	1205.13   	1193.62   	6.20379   	3.25982   	1.09024   	1.15431   	1.08071   
36.750000	1218.22   	1215.07   	1219.68   	1208.05   	6.28028   	3.29778   	1.10325   	1.16743   	1.09381   
37.000000	1232.69   	1229.44   	1234.24   	1222.47   	6.35677   	3.33575   	1.11627   	1.18056   	1.10691   
37.250000	1247.17   	1243.81   	1248.8    	1236.9    	6.43326   	3.37371   	1.12928   	1.19369   	1.12      
37.500000	1261.65   	1258.18   	1263.35   	1251.32   	6.50975   	3.41168   	1.1423    	1.20681   	1.1331    
37.750000	1276.12   	1272.55   	1277.91   	1265.74   	6.58624   	3.44964   	1.15531   	1.21994   	1.1462    
38.000000	1290.6    	1286.92   	1292.46   	1280.17   	6.66273   	3.4876    	1.16832   	1.23306   	1.1593    
38.250000	1306      	1302.23   	1307.95   	1295.54   	6.74412   	3.52772   	1.18218   	1.24697   	1.17326   
38.500000	1321.41   	1317.53   	1323.44   	1310.91   	6.82551   	3.56783   	1.19603   	1.26087   	1.18723   
38.750000	1336.81   	1332.84   	1338.93   	1326.28   	6.90689   	3.60795   	1.20988   	1.27478   	1.2012    
39.000000	1352.22   	1348.15   	1354.42   	1341.65   	6.98828   	3.64806   	1.22373   	1.28869   	1.21517   
39.250000	1367.62   	1363.46   	1369.9    	1357.02   	7.06967   	3.68818   	1.23758   	1.30259   	1.22913   
39.500000	1383.03   	1378.76   	1385.39   	1372.39   	7.15105   	3.72829   	1.25143   	1.3165    	1.2431    
39.750000	1398.43   	1394.07   	1400.88   	1387.76   	7.23244   	3.76841   	1.26528   	1.3304    	1.25707   
40.000000	1413.84   	1409.38   	1416.37   	1403.13   	7.31383   	3.80852   	1.27913   	1.34431   	1.27104   
40.250000	1429.24   	1424.69   	1431.86   	1418.5    	7.39521   	3.84864   	1.29298   	1.35822   	1.285     
40.500000	1444.65   	1439.99   	1447.35   	1433.87   	7.4766    	3.88875   	1.30683   	1.37212   	1.29897   
40.750000	1460.05   	1455.3    	1462.83   	1449.24   	7.55799   	3.92887   	1.32068   	1.38603   	1.31294   
41.000000	1475.46   	1470.61   	1478.32   	1464.61   	7.63937   	3.96898   	1.33454   	1.39993   	1.32691   
41.250000	1491.77   	1486.84   	1494.73   	1480.91   	7.72557   	4.0112    	1.3492    	1.4146    	1.34173   
41.500000	1508.09   	1503.07   	1511.13   	1497.21   	7.81177   	4.05341   	1.36387   	1.42926   	1.35655   
41.750000	1524.41   	1519.3    	1527.54   	1513.51   	7.89797   	4.09562   	1.37854   	1.44392   	1.37137   
42.000000	1540.72   	1535.53   	1543.95   	1529.82   	7.98417   	4.13783   	1.39321   	1.45859   	1.38619   
42.250000	1557.04   	1551.76   	1560.35   	1546.12   	8.07037   	4.18004   	1.40788   	1.47325   	1.40101   
42.500000	1573.36   	1567.99   	1576.76   	1562.42   	8.15657   	4.22226   	1.42254   	1.48792   	1.41583   
42.750000	1589.68   	1584.22   	1593.16   	1578.72   	8.24276   	4.26447   	1.43721   	1.50258   	1.43065   
43.000000	1605.99   	1600.45   	1609.57   	1595.02   	8.32896   	4.30668   	1.45188   	1.51725   	1.44547   
43.250000	1622.31   	1616.68   	1625.98   	1611.32   	8.41516   	4.34889   	1.46655   	1.53191   	1.46029   
43.500000	1638.63   	1632.91   	1642.38   	1627.62   	8.50136   	4.3911    	1.48121   	1.54657   	1.47511   
43.750000	1654.94   	1649.14   	1658.79   	1643.92   	8.58756   	4.43332   	1.49588   	1.56124   	1.48993   
44.000000	1671.26   	1665.37   	1675.19   	1660.22   	8.67376   	4.47553   	1.51055   	1.5759    	1.50476   
44.250000	1688.48   	1682.51   	1692.5    	1677.44   	8.7647    	4.51983   	1.52602   	1.59131   	1.52042   
44.500000	1705.69   	1699.65   	1709.81   	1694.66   	8.85565   	4.56413   	1.54149   	1.60671   	1.53608   
44.750000	1722.9    	1716.79   	1727.12   	1711.87   	8.94659   	4.60844   	1.55696   	1.62212   	1.55174   
45.000000	1740.12   	1733.93   	1744.43   	1729.09   	9.03754   	4.65274   	1.57243   	1.63752   	1.5674    
45.250000	1757.33   	1751.06   	1761.74   	1746.31   	9.12849   	4.69704   	1.5879    	1.65293   	1.58306   
45.500000	1774.55   	1768.2    	1779.05   	1763.52   	9.21943   	4.74134   	1.60337   	1.66833   	1.59872   
45.750000	1791.76   	1785.34   	1796.37   	1780.74   	9.31038   	4.78565   	1.61884   	1.68374   	1.61438   
46.000000	1808.97   	1802.48   	1813.68   	1797.95   	9.40132   	4.82995   	1.63431   	1.69915   	1.63004   
46.250000	1826.19   	1819.62   	1830.99   	1815.17   	9.49227   	4.87425   	1.64978   	1.71455   	1.6457    
46.500000	1843.4    	1836.76   	1848.3    	1832.39   	9.58321   	4.91855   	1.66525   	1.72996   	1.66137   
46.750000	1860.62   	1853.9    	1865.61   	1849.6    	9.67416   	4.96286   	1.68072   	1.74536   	1.67703   
47.000000	1877.83   	1871.04   	1882.92   	1866.82   	9.7651    	5.00716   	1.69619   	1.76077   	1.69269   
47.250000	1895.93   	1889.07   	1901.11   	1884.94   	9.86067   	5.05347   	1.71244   	1.7769    	1.70917   
47.500000	1914.02   	1907.1    	1919.31   	1903.06   	9.95624   	5.09978   	1.72869   	1.79302   	1.72566   
47.750000	1932.12   	1925.13   	1937.51   	1921.18   	10.0518   	5.1461    	1.74494   	1.80915   	1.74214   
48.000000	1950.21   	1943.17   	1955.71   	1939.29   	10.1474   	5.19241   	1.76119   	1.82528   	1.75863   
48.250000	1968.31   	1961.2    	1973.91   	1957.41   	10.243    	5.23872   	1.77745   	1.8414    	1.77511   
48.500000	1986.41   	1979.23   	1992.11   	1975.53   	10.3385   	5.28503   	1.7937    	1.85753   	1.79159   
48.750000	2004.5    	1997.27   	2010.3    	1993.65   	10.4341   	5.33135   	1.80995   	1.87366   	1.80808   
49.000000	2022.6    	2015.3    	2028.5    	2011.77   	10.5297   	5.37766   	1.8262    	1.88979   	1.82456   
49.250000	2040.69   	2033.33   	2046.7    	2029.88   	10.6252   	5.42397   	1.84245   	1.90591   	1.84105   
49.500000	2058.79   	2051.37   	2064.9    	2048      	10.7208   	5.47029   	1.85871   	1.92204   	1.85753   
49.750000	2076.89   	2069.4    	2083.1    	2066.12   	10.8164   	5.5166    	1.87496   	1.93817   	1.87402   
50.000000	2094.98   	2087.43   	2101.3    	2084.24   	10.9119   	5.56291   	1.89121   	1.95429   	1.8905    
50.250000	2114.23   	2106.64   	2120.66   	2103.53   	11.0136   	5.6119    	1.90849   	1.97136   	1.90807   
50.500000	2133.48   	2125.84   	2140.02   	2122.83   	11.1152   	5.66089   	1.92576   	1.98843   	1.92564   
50.750000	2152.73   	2145.04   	2159.39   	2142.13   	11.2169   	5.70989   	1.94304   	2.0055    	1.9432    
51.000000	2171.98   	2164.25   	2178.75   	2161.43   	11.3185   	5.75888   	1.96031   	2.02257   	1.96077   
51.250000	2191.23   	2183.45   	2198.12   	2180.73   	11.4202   	5.80787   	1.97759   	2.03964   	1.97834   
51.500000	2210.48   	2202.66   	2217.48   	2200.02   	11.5218   	5.85686   	1.99486   	2.05671   	1.9959    
51.750000	2229.73   	2221.86   	2236.84   	2219.32   	11.6235   	5.90585   	2.01214   	2.07378   	2.01347   
52.000000	2248.98   	2241.06   	2256.21   	2238.62   	11.7251   	5.95485   	2.02942   	2.09084   	2.03104   
52.250000	2268.23   	2260.27   	2275.57   	2257.92   	11.8267   	6.00384   	2.04669   	2.10791   	2.0486    
52.500000	2287.48   	2279.47   	2294.93   	2277.21   	11.9284   	6.05283   	2.06397   	2.12498   	2.06617   
52.750000	2306.73   	2298.68   	2314.3    	2296.51   	12.03     	6.10182   	2.08124   	2.14205   	2.08374   
53.000000	2325.98   	2317.88   	2333.66   	2315.81   	12.1317   	6.15081   	2.09852   	2.15912   	2.1013    
53.250000	2345.23   	2337.08   	2353.03   	2335.11   	12.2333   	6.1998    	2.11579   	2.17619   	2.11887   
53.500000	2364.48   	2356.29   	2372.39   	2354.4    	12.335    	6.2488    	2.13307   	2.19326   	2.13644   
53.750000	2383.73   	2375.49   	2391.75   	2373.7    	12.4366   	6.29779   	2.15034   	2.21032   	2.154     
54.000000	2402.98   	2394.7    	2411.12   	2393      	12.5383   	6.34678   	2.16762   	2.22739   	2.17157   
54.250000	2422.23   	2413.9    	2430.48   	2412.3    	12.6399   	6.39577   	2.1849    	2.24446   	2.18914   
54.500000	2441.48   	2433.1    	2449.85   	2431.59   	12.7416   	6.44476   	2.20217   	2.26153   	2.2067    
54.750000	2460.73   	2452.31   	2469.21   	2450.89   	12.8432   	6.49376   	2.21945   	2.2786    	2.22427   
55.000000	2479.98   	2471.51   	2488.57   	2470.19   	12.9448   	6.54275   	2.23672   	2.29567   	2.24184   
55.250000	2500.64   	2492.15   	2509.36   	2490.93   	13.0538   	6.59494   	2.25524   	2.31388   	2.26072   
55.500000	2521.3    	2512.78   	2530.15   	2511.67   	13.1629   	6.64713   	2.27376   	2.33209   	2.27961   
55.750000	2541.96   	2533.42   	2550.94   	2532.41   	13.2719   	6.69932   	2.29228   	2.3503    	2.2985    
56.000000	2562.62   	2554.06   	2571.73   	2553.15   	13.3809   	6.75151   	2.3108    	2.36851   	2.31739   
56.250000	2583.29   	2574.69   	2592.52   	2573.89   	13.4899   	6.8037    	2.32931   	2.38672   	2.33627   
56.500000	2603.95   	2595.33   	2613.31   	2594.63   	13.5989   	6.8559    	2.34783   	2.40492   	2.35516   
